street,house,repressed,longitude,latitude,distance from Kremlin
Пироговская Б. ул.,д.35а,2,37.565776,55.729290,4.08542792583
Пироговская Б. ул.,д.37,4,37.564428,55.728707,4.19184705994
Пироговская Б. ул.,д.41б,1,37.564428,55.728707,4.19184705994
Пироговская Б. ул.,д.51,13,37.561877,55.727394,4.40769149548
Пироговская Б. ул.,д.53,1,37.561419,55.727019,4.45609505425
Пироговская М. ул.,д.3,3,37.573744,55.731029,3.57725515501
Пироговская М. ул.,д.6,1,37.571507,55.730208,3.7430300138
Пироговская М. ул.,д.14,1,37.567222,55.728038,4.10374952444
Пироговская М. ул.,д.16,2,37.566620,55.728332,4.11145531283
Пироговская М. ул.,д.18,1,37.565731,55.727937,4.18233642229
Пироговская М. ул.,д.23,1,37.565767,55.727176,4.23530627809
Пироговская М. ул.,д.57,1,,,
Пироговская М. ул.,д.79,2,,,
Писцовая  ул.,д.14,2,37.574660,55.798201,5.78069119049
Писцовая  ул.,д.16,8,37.572432,55.798758,5.90041669754
Писцовая  ул.,д.16а,2,37.572432,55.798758,5.90041669754
Плетешковский  пер.,д.6,1,37.675020,55.770836,4.18657125311
Плетешковский  пер.,д.7,2,37.676304,55.770730,4.25054660837
Плетешковский  пер.,д.9,1,37.676304,55.770730,4.25054660837
Плетешковский  пер.,д.10,2,37.675253,55.770421,4.17640429215
Плетешковский  пер.,д.20,1,37.674606,55.769889,4.11226828517
Плотников  пер.,д.4,1,37.588727,55.744262,1.97186975488
Плотников  пер.,д.6,1,37.588799,55.744672,1.94828286448
Плотников  пер.,д.10,3,37.589455,55.745524,1.87257787342
Плотников  пер.,д.11,1,37.588197,55.745397,1.95075320021
Плотников  пер.,д.12,1,37.588934,55.746223,1.8746194075
Плотников  пер.,д.13,4,37.587928,55.745843,1.94834730216
Плотников  пер.,д.15,1,37.588314,55.746188,1.91242466078
Плотников  пер.,д.17,1,37.587847,55.746411,1.93181421138
Плотников  пер.,д.20,2,37.588772,55.747236,1.84869405212
Плющиха  ул.,д.7,1,37.580616,55.744520,2.42859968374
Плющиха  ул.,д.9,1,37.580616,55.744520,2.42859968374
Плющиха  ул.,д.9а,3,37.580616,55.744520,2.42859968374
Плющиха  ул.,д.10,1,37.578990,55.744906,2.51059028836
Плющиха  ул.,д.11,3,37.580086,55.744206,2.47183185362
Плющиха  ул.,д.13,17,37.579160,55.743933,2.53677330498
Плющиха  ул.,д.17,1,37.579160,55.743933,2.53677330498
Плющиха  ул.,д.29,1,37.578011,55.742377,2.66880517977
Плющиха  ул.,д.31,2,37.577777,55.741961,2.70104122323
Плющиха  ул.,д.34,3,37.576259,55.741901,2.79049686858
Плющиха  ул.,д.37,1,37.577364,55.740983,2.77099375763
Плющиха  ул.,д.38,2,37.576241,55.740938,2.83636469354
Плющиха  ул.,д.42,2,37.576241,55.740938,2.83636469354
Плющиха  ул.,д.43,2,37.576726,55.739509,2.88226590746
Плющиха  ул.,д.53,15,37.576465,55.738784,2.93614356837
Плющиха  ул.,д.54,1,37.575055,55.737988,3.05705219198
Плющиха  ул.,д.55,1,37.576627,55.737892,2.97845720539
Плющиха  ул.,д.58,2,37.574166,55.737365,3.14041675749
Поварская  ул.,д.8,4,37.598447,55.753296,1.17405957428
Поварская  ул.,д.9,1,37.595204,55.753955,1.38523508958
Поварская  ул.,д.12,3,37.598070,55.753433,1.19939240813
Поварская  ул.,д.13,2,37.593812,55.754061,1.47311248213
Поварская  ул.,д.14,2,37.597181,55.754152,1.26712145909
Поварская  ул.,д.16,2,37.597181,55.754152,1.26712145909
Поварская  ул.,д.17,1,37.593471,55.754497,1.50235648029
Поварская  ул.,д.18,7,37.595662,55.754319,1.36396801006
Поварская  ул.,д.19,1,37.590901,55.755333,1.67866337645
Поварская  ул.,д.20,8,37.595294,55.754532,1.39116925958
Поварская  ул.,д.22,3,37.594656,55.754588,1.43152848323
Поварская  ул.,д.23,2,37.590389,55.755652,1.71793994604
Поварская  ул.,д.25,1,37.589877,55.755733,1.75119735707
Поварская  ул.,д.26,3,37.593659,55.754927,1.50039589614
Поварская  ул.,д.28,8,37.593165,55.755018,1.53276655795
Поварская  ул.,д.29,3,37.588458,55.756482,1.85811665275
Поварская  ул.,д.33,1,37.586338,55.756908,1.99862837715
Поварская  ул.,д.38,1,37.590542,55.756128,1.72194391225
Поварская  ул.,д.52,3,37.586015,55.757870,2.04952347576
Погодинская  ул.,д.2,4,37.571453,55.735778,3.37774597527
Погодинская  ул.,д.4,3,37.570680,55.735196,3.45336058739
Погодинская  ул.,д.10,2,37.566916,55.732874,3.79235678057
Погодинская  ул.,д.18,2,37.562128,55.729924,4.22584934197
Погодинская  ул.,д.20,3,37.561482,55.729615,4.27873784683
Погорельский  пер.,д.12,1,37.620995,55.732671,2.16428398169
Подбельского 3-й пр.,д.2а,1,,,
Подбельского 3-й пр.,д.20,4,37.722262,55.818635,9.90676679324
Подгорский Б. пер.,д.16,1,,,
Подколокольный  пер.,д.12,1,37.644423,55.752455,1.71246241685
Подколокольный  пер.,д.13,2,37.645007,55.753098,1.75246356608
Подкопаевский  пер.,д.7,1,37.642474,55.754046,1.60580309592
Подсосенский  пер.,д.6,1,37.650109,55.758640,2.19494553333
Подсосенский  пер.,д.7,1,37.650846,55.758377,2.2289800714
Подсосенский  пер.,д.9,2,37.651627,55.757992,2.26242456195
Подсосенский  пер.,д.11,1,37.651583,55.757592,2.24711169571
Подсосенский  пер.,д.13,1,37.652086,55.757420,2.27224339288
Подсосенский  пер.,д.14,1,37.650774,55.757693,2.20169948449
Подсосенский  пер.,д.17,1,37.652553,55.756999,2.2886489484
Подсосенский  пер.,д.22,1,37.652768,55.756325,2.28481337848
Подсосенский  пер.,д.24,3,37.652679,55.756006,2.27217395264
Подсосенский  пер.,д.25а,1,37.654754,55.755322,2.38674668751
Подсосенский  пер.,д.57,1,,,
Подъемный  пер.,д.4,1,37.710153,55.737867,6.03454004966
Подъемный  пер.,д.23,1,,,
Пожарная  ул.,д.17,1,37.737794,55.891522,17.248965611
Пожарный  пр.,д.3,1,37.738099,55.892350,17.3400794648
Поклонная 1-я ул.,д.4,1,,,
Поклонная 1-я ул.,д.5,1,,,
Поклонная 1-я ул.,д.9,2,,,
Поклонная 2-я ул.,д.1,1,,,
Поклонная 2-я ул.,д.18,3,,,
Поклонной Горы 2-я ул.,д.1,1,,,
Поклонной Горы 2-я ул.,д.3,1,,,
Покровка  ул.,д.2,2,37.639949,55.758296,1.59323006082
Покровка  ул.,д.3,1,37.639743,55.758919,1.61346327915
Покровка  ул.,д.4,1,37.641584,55.758620,1.70101038215
Покровка  ул.,д.7,3,37.642276,55.759056,1.76117957426
Покровка  ул.,д.10,1,37.643516,55.758701,1.81445602666
Покровка  ул.,д.11,2,37.643588,55.759299,1.84675949427
Покровка  ул.,д.12,1,37.643947,55.758605,1.83479455393
Покровка  ул.,д.14,1,37.645447,55.758838,1.93122906046
Покровка  ул.,д.17,1,37.645258,55.759653,1.95794911662
Покровка  ул.,д.19,2,37.646265,55.759821,2.02284529907
Покровка  ул.,д.20,19,37.647280,55.758640,2.02908603979
Покровка  ул.,д.22,1,37.647953,55.759517,2.10509105705
Покровка  ул.,д.25,1,37.647828,55.759851,2.11295974899
Покровка  ул.,д.27,1,37.648501,55.760125,2.16390928066
Покровка  ул.,д.29,8,37.648906,55.760307,2.19539141247
Покровка  ул.,д.30,1,37.650469,55.760358,2.28679800705
Покровка  ул.,д.31,5,37.649669,55.760737,2.25891767046
Покровка  ул.,д.37,20,37.651017,55.761710,2.38233447781
Покровка  ул.,д.38,2,37.651340,55.761274,2.37898981441
Покровка  ул.,д.39,3,37.651502,55.762039,2.42602180705
Покровка  ул.,д.40,1,37.652328,55.761968,2.46848354501
Покровка  ул.,д.41,3,37.651942,55.762267,2.46213991427
Покровка  ул.,д.42,2,37.653029,55.762363,2.527453301
Покровка  ул.,д.43,1,37.652202,55.763260,2.52929843229
Покровка  ул.,д.44,1,37.654026,55.762804,2.60535750159
Покровка  ул.,д.45,2,37.653137,55.762855,2.5587839103
Покровка  ул.,д.48,1,37.654808,55.763275,2.67300820315
Покровка  ул.,д.50,3,37.655832,55.763721,2.75287111035
Покровка  ул.,д.53,1,37.654008,55.763675,2.65036802503
Покровский  б-р,д.3,1,37.647962,55.757607,2.03082718728
Покровский  б-р,д.4,8,37.645330,55.758600,1.91421730512
Покровский  б-р,д.6,1,37.646283,55.757617,1.93145040184
Покровский  б-р,д.8,3,37.646624,55.757257,1.93924636463
Покровский  б-р,д.14,26,37.647468,55.754618,1.92423457903
Покровский  б-р,д.15,1,37.648573,55.754471,1.99030726385
Покровский  б-р,д.16,1,37.647100,55.754086,1.89336326772
Покровский  б-р,д.17,1,37.648573,55.754471,1.99030726385
Покровский  б-р,д.20,1,37.646786,55.753590,1.86787891719
Полевой 1-й пер.,д.3,1,37.682673,55.792427,6.08563900289
Полевой 4-й пер.,д.5,1,37.681712,55.791643,5.98077686235
Полевой 4-й пер.,д.7,1,37.681712,55.791643,5.98077686235
Полевой 7-й пер.,д.7,1,,,
Полтавская  ул.,д.2,1,37.574435,55.792645,5.24666568378
Полтавская  ул.,д.9,1,37.573088,55.793657,5.38639966452
Полуярославский Б. пер.,д.8,1,37.663979,55.752313,2.93570912267
Полянка  ул.,д.9,1,37.617393,55.740289,1.30336229872
Полянка Б. ул.,д.1,1,37.616333,55.742053,1.10801458873
Полянка Б. ул.,д.5,1,37.616773,55.741252,1.19626727969
Полянка Б. ул.,д.7,3,37.617141,55.740654,1.2626264334
Полянка Б. ул.,д.10а,1,37.615937,55.740330,1.30057671795
Полянка Б. ул.,д.14,1,37.615937,55.740330,1.30057671795
Полянка Б. ул.,д.17,2,37.618507,55.739174,1.4300219265
Полянка Б. ул.,д.19,2,37.618255,55.738784,1.47242518381
Полянка Б. ул.,д.23,1,37.618848,55.738338,1.52421822383
Полянка Б. ул.,д.24,2,37.618659,55.737284,1.64036683475
Полянка Б. ул.,д.32,2,37.618866,55.734197,1.98379526267
Полянка Б. ул.,д.34,1,37.618866,55.734197,1.98379526267
Полянка Б. ул.,д.36,2,37.618866,55.734197,1.98379526267
Полянка Б. ул.,д.37,1,37.620133,55.735292,1.86871247595
Полянка Б. ул.,д.38,2,37.618839,55.733031,2.11316357733
Полянка Б. ул.,д.42,1,37.618839,55.733031,2.11316357733
Полянка Б. ул.,д.43,1,37.619665,55.733376,2.07825706924
Полянка Б. ул.,д.44,2,37.619126,55.732332,2.19176768791
Полянка Б. ул.,д.51а,2,37.620609,55.732154,2.21886686563
Полянка Б. ул.,д.54,2,37.621193,55.731090,2.34036653906
Полянка Б. ул.,д.59,3,37.621875,55.731181,2.33542410377
Полянка М. ул.,д.2,1,37.617060,55.736270,1.75009704112
Полянка М. ул.,д.11,2,37.616764,55.733989,2.00382351953
Померанцев  пер.,д.3,1,37.594333,55.738272,2.087629156
Померанцев  пер.,д.5,1,37.593839,55.738465,2.09333141971
Померанцев  пер.,д.7,1,37.593399,55.738551,2.10574401452
Померанцев  пер.,д.9,2,37.593003,55.738718,2.11020542167
Померанцев  пер.,д.10,2,37.591333,55.739787,2.10748188472
Померанцев  пер.,д.93,1,,,
Поперечный  просек,д.9,1,37.658823,55.802938,6.23604791094
Поперечный  просек,д.25,1,37.665695,55.807051,6.83413623095
Поперечный  просек,д.27,2,37.676969,55.808235,7.28823801772
Посланников  пер.,д.3,3,37.681101,55.770183,4.48690280874
Последний  пер.,д.5,2,37.626358,55.770021,2.08545364667
Последний  пер.,д.12,1,37.627256,55.769707,2.06855908403
Последний  пер.,д.19,1,37.629241,55.770021,2.14273075397
Последний  пер.,д.20,3,37.628379,55.769778,2.09870542425
Последний  пер.,д.21,1,37.629565,55.770142,2.16255701652
Последний  пер.,д.24,1,37.629421,55.769712,2.11474029243
Последний  пер.,д.27,1,37.630544,55.770031,2.17406402079
Постовой  пер.,д.6,1,,,
Потаповский  пер.,д.4,1,37.639779,55.761598,1.77652319571
Потаповский  пер.,д.5,1,37.641180,55.761345,1.83129993422
Потаповский  пер.,д.6,3,37.640408,55.761284,1.78779536618
Потаповский  пер.,д.7,1,37.641665,55.760454,1.80286220318
Потаповский  пер.,д.9,22,37.642168,55.759648,1.78548057223
Потаповский  пер.,д.10,4,37.641333,55.760043,1.76155757259
Потаповский  пер.,д.12,2,37.641342,55.759684,1.74215030245
Потаповский  пер.,д.16,1,37.640372,55.759501,1.6793146303
Потешная  ул.,д.12,1,37.703523,55.799861,7.58586049357
Потылиха Загородный Двор  ул.,д.1,1,,,
Потылиха Загородный Двор  ул.,д.2,1,,,
Потылиха Киногородок,д.1,1,,,
Потылиха  ул.,д.3,1,37.546839,55.730269,5.01688190603
Потылиха  ул.,д.27,2,37.546839,55.730269,5.01688190603
Потылиха  ул.,д.46,1,37.546839,55.730269,5.01688190603
Потылиха  ул.,д.54,3,37.546839,55.730269,5.01688190603
Потылиха  ул.,д.54б,3,37.546839,55.730269,5.01688190603
Потылиха  ул.,д.64,1,37.546839,55.730269,5.01688190603
Почтовая  ул.,д.18,1,37.349569,55.816890,18.215234509
Почтовая  ул.,д.24,1,37.348760,55.817127,18.2720723427
Почтовая Б. ул.,д.3,1,37.687857,55.773788,5.04742610879
Почтовая Б. ул.,д.16,1,37.692779,55.775854,5.42797074374
Почтовая Б. ул.,д.17,1,37.691360,55.775783,5.34678309274
Почтовая Б. ул.,д.18,48,37.696795,55.776300,5.67194948835
Почтовая Б. ул.,д.18а,4,37.696795,55.776300,5.67194948835
Почтовая Б. ул.,д.20,2,37.695447,55.777013,5.63658342098
Почтовая Б. ул.,д.20а,1,37.695447,55.777013,5.63658342098
Почтовая Б. ул.,д.22,4,37.695986,55.777494,5.69234871629
Почтовая Б. ул.,д.40,1,37.696885,55.781651,5.98264710386
Почтовый  пр.,д.7,1,,,
Правды  ул.,д.1,9,37.575172,55.783149,4.34259570147
Правды  ул.,д.1а,2,37.574669,55.784850,4.513243824
Правды  ул.,д.2а,4,37.575702,55.782638,4.27729873748
Правды  ул.,д.4,1,37.578675,55.785078,4.3918967609
Правды  ул.,д.6,1,37.577975,55.784339,4.3478194859
Правды  ул.,д.21а,1,37.580202,55.788312,4.64893321758
Правды  ул.,д.29,1,37.582664,55.790079,4.7487626966
Правды  ул.,д.32,1,37.582879,55.787336,4.47259332677
Предтеченский Б. пер.,д.23,1,37.564787,55.760241,3.39699876159
Преображенская  пл.,д.6,3,37.711168,55.794816,7.56923717232
Преображенская  ул.,д.5,1,37.705517,55.795621,7.35647205146
Преображенская  ул.,д.7а,1,37.709147,55.795459,7.51709674576
