ADDRESS_ID,ADDRESS,APT_COUNT,PERS_COUNT,LINK
326,"Библиотечная ул., д.15",1,1,http://mos.memo.ru/shot-5.htm#s18
327,"Библиотечная ул., д.23",1,1,http://mos.memo.ru/shot-5.htm#s18
328,"Библиотечная ул., д.38",1,1,http://mos.memo.ru/shot-5.htm#s18
329,"Благовещенский пер., д.1",3,3,http://mos.memo.ru/shot-5.htm#s19
330,"Благовещенский пер., д.1а",1,1,http://mos.memo.ru/shot-5.htm#s19
331,"Благовещенский пер., д.3",3,3,http://mos.memo.ru/shot-5.htm#s19
332,"Благовещенский пер., д.4",4,4,http://mos.memo.ru/shot-5.htm#s19
333,"Благовещенский пер., д.5",2,2,http://mos.memo.ru/shot-5.htm#s19
334,"Благовещенский пер., д.21",1,1,http://mos.memo.ru/shot-5.htm#s19
335,"Благуша ул., д.8",1,1,http://mos.memo.ru/shot-6.htm#s1
336,"Благуша ул., д.20",1,1,http://mos.memo.ru/shot-6.htm#s1
337,"Благуша ул., д.25а",2,2,http://mos.memo.ru/shot-6.htm#s1
338,"Благуша ул., д.26а",4,4,http://mos.memo.ru/shot-6.htm#s1
339,"Бобров пер., д.2",1,1,http://mos.memo.ru/shot-6.htm#s2
340,"Бобров пер., д.4",1,1,http://mos.memo.ru/shot-6.htm#s2
341,"Бобров пер., д.5",1,1,http://mos.memo.ru/shot-6.htm#s2
342,"Бобров пер., д.6",2,2,http://mos.memo.ru/shot-6.htm#s2
343,"Богатырский Мост ул., д.17",1,1,http://mos.memo.ru/shot-6.htm#s3
344,"Богатырский 2-й пер., д.5",1,1,http://mos.memo.ru/shot-6.htm#s4
345,"Богородский Вал ул., д.3",4,4,http://mos.memo.ru/shot-6.htm#s5
346,"Богородский Вал ул., д.4",1,1,http://mos.memo.ru/shot-6.htm#s5
347,"Богородское ш., д.6",1,1,http://mos.memo.ru/shot-6.htm#s6
348,"Богословский пер., д.3",1,1,http://mos.memo.ru/shot-6.htm#s7
349,"Богословский пер., д.7",4,4,http://mos.memo.ru/shot-6.htm#s7
350,"Богословский пер., д.10",1,1,http://mos.memo.ru/shot-6.htm#s7
351,"Богословский пер., д.14",1,1,http://mos.memo.ru/shot-6.htm#s7
352,"Богословский пер., д.16",3,3,http://mos.memo.ru/shot-6.htm#s7
353,"Богоявленский пер., д.1",1,1,http://mos.memo.ru/shot-6.htm#s8
354,"Богоявленский пер., д.3",3,3,http://mos.memo.ru/shot-6.htm#s8
355,"Богоявленский пер., д.6",3,3,http://mos.memo.ru/shot-6.htm#s8
356,"Боевская 1-я ул., д.1",2,2,http://mos.memo.ru/shot-6.htm#s9
357,"Боевская 1-я ул., д.2",1,1,http://mos.memo.ru/shot-6.htm#s9
358,"Боевская 2-я ул., д.8",1,3,http://mos.memo.ru/shot-6.htm#s10
359,"Болотная ул., д.12",6,6,http://mos.memo.ru/shot-6.htm#s11
360,"Болотная ул., д.18",2,2,http://mos.memo.ru/shot-6.htm#s11
361,"Бориса Галушкина ул., д.3",1,1,http://mos.memo.ru/shot-6.htm#s12
362,"Бориса Галушкина ул., д.16",1,1,http://mos.memo.ru/shot-6.htm#s12
363,"Бориса Галушкина ул., д.25",2,2,http://mos.memo.ru/shot-6.htm#s12
364,"Бориса Жигуленкова ул., д.2",8,8,http://mos.memo.ru/shot-6.htm#s13
365,"Бориса Жигуленкова ул., д.15",1,1,http://mos.memo.ru/shot-6.htm#s13
366,"Борисовская ул., д.8",1,1,http://mos.memo.ru/shot-6.htm#s14
367,"Борисовская ул., д.8а",2,2,http://mos.memo.ru/shot-6.htm#s14
368,"Борисовская ул., д.16",3,6,http://mos.memo.ru/shot-6.htm#s14
369,"Борисовская ул., д.34",1,1,http://mos.memo.ru/shot-6.htm#s14
370,"Борисоглебский пер., д.2",3,3,http://mos.memo.ru/shot-6.htm#s15
371,"Борисоглебский пер., д.3",1,1,http://mos.memo.ru/shot-6.htm#s15
372,"Борисоглебский пер., д.6",1,1,http://mos.memo.ru/shot-6.htm#s15
373,"Борисоглебский пер., д.8",1,1,http://mos.memo.ru/shot-6.htm#s15
374,"Борисоглебский пер., д.12",5,5,http://mos.memo.ru/shot-6.htm#s15
375,"Борисоглебский пер., д.15",1,1,http://mos.memo.ru/shot-6.htm#s15
376,"Боровая ул., д.7",1,1,http://mos.memo.ru/shot-6.htm#s16
377,"Боровая ул., д.26",1,1,http://mos.memo.ru/shot-6.htm#s16
378,"Боровая ул., д.40",1,1,http://mos.memo.ru/shot-6.htm#s16
379,"Бородинская 1-я ул., д.16",1,1,http://mos.memo.ru/shot-6.htm#s17
380,"Бородинский 3-й пер., д.10",1,1,http://mos.memo.ru/shot-6.htm#s18
381,"Борьбы пл., д.15",2,2,http://mos.memo.ru/shot-6.htm#s19
382,"Ботанический пер., д.7",1,1,http://mos.memo.ru/shot-6.htm#s20
383,"Ботанический пер., д.11",1,2,http://mos.memo.ru/shot-6.htm#s20
384,"Боткинский пр., д.6",2,3,http://mos.memo.ru/shot-6.htm#s21
385,"Бочкова ул., д.6",1,1,http://mos.memo.ru/shot-6.htm#s22
386,"Боярский пер., д.3",1,1,http://mos.memo.ru/shot-6.htm#s23
387,"Брестская 1-я ул., д.12",1,1,http://mos.memo.ru/shot-6.htm#s24
388,"Брестская 1-я ул., д.15",3,3,http://mos.memo.ru/shot-6.htm#s24
389,"Брестская 1-я ул., д.21",1,1,http://mos.memo.ru/shot-6.htm#s24
390,"Брестская 1-я ул., д.28",1,1,http://mos.memo.ru/shot-6.htm#s24
391,"Брестская 1-я ул., д.29",1,3,http://mos.memo.ru/shot-6.htm#s24
392,"Брестская 1-я ул., д.41",1,1,http://mos.memo.ru/shot-6.htm#s24
393,"Брестская 1-я ул., д.52",1,1,http://mos.memo.ru/shot-6.htm#s24
394,"Брестская 1-я ул., д.57",1,1,http://mos.memo.ru/shot-6.htm#s24
395,"Брестская 1-я ул., д.59",1,1,http://mos.memo.ru/shot-6.htm#s24
396,"Брестская 1-я ул., д.60",5,5,http://mos.memo.ru/shot-6.htm#s24
397,"Брестская 2-я ул., д.13",1,1,http://mos.memo.ru/shot-6.htm#s25
398,"Брестская 2-я ул., д.35",1,1,http://mos.memo.ru/shot-6.htm#s25
399,"Брестская 2-я ул., д.37",1,1,http://mos.memo.ru/shot-6.htm#s25
400,"Брестская 2-я ул., д.39",3,3,http://mos.memo.ru/shot-6.htm#s25
401,"Брестская 2-я ул., д.42",1,1,http://mos.memo.ru/shot-6.htm#s25
402,"Брестская 2-я ул., д.43",1,1,http://mos.memo.ru/shot-6.htm#s25
403,"Брестская 2-я ул., д.45",1,1,http://mos.memo.ru/shot-6.htm#s25
404,"Брестская 2-я ул., д.52",1,1,http://mos.memo.ru/shot-6.htm#s25
405,"Брестская 2-я ул., д.54",2,2,http://mos.memo.ru/shot-6.htm#s25
406,"Бригадирский пер., д.1",1,1,http://mos.memo.ru/shot-6.htm#s26
407,"Бригадирский пер., д.6",1,1,http://mos.memo.ru/shot-6.htm#s26
408,"Бродников пер., д.3",1,1,http://mos.memo.ru/shot-6.htm#s27
409,"Бронная Б. ул., д.3",2,2,http://mos.memo.ru/shot-6.htm#s28
410,"Бронная Б. ул., д.6а",8,8,http://mos.memo.ru/shot-6.htm#s28
411,"Бронная Б. ул., д.8",4,4,http://mos.memo.ru/shot-6.htm#s28
412,"Бронная Б. ул., д.10",1,1,http://mos.memo.ru/shot-6.htm#s28
413,"Бронная Б. ул., д.17",1,1,http://mos.memo.ru/shot-6.htm#s28
414,"Бронная Б. ул., д.20",1,2,http://mos.memo.ru/shot-6.htm#s28
415,"Бронная Б. ул., д.26",2,2,http://mos.memo.ru/shot-6.htm#s28
416,"Бронная Б. ул., д.28",1,1,http://mos.memo.ru/shot-6.htm#s28
417,"Бронная М. ул., д.4",1,1,http://mos.memo.ru/shot-6.htm#s29
418,"Бронная М. ул., д.8",2,2,http://mos.memo.ru/shot-6.htm#s29
419,"Бронная М. ул., д.10",1,1,http://mos.memo.ru/shot-6.htm#s29
420,"Бронная М. ул., д.11",2,2,http://mos.memo.ru/shot-6.htm#s29
421,"Бронная М. ул., д.12",3,4,http://mos.memo.ru/shot-6.htm#s29
422,"Бронная М. ул., д.13",1,1,http://mos.memo.ru/shot-6.htm#s29
423,"Бронная М. ул., д.14",1,1,http://mos.memo.ru/shot-6.htm#s29
424,"Бронная М. ул., д.15",7,7,http://mos.memo.ru/shot-6.htm#s29
425,"Бронная М. ул., д.15б",2,2,http://mos.memo.ru/shot-6.htm#s29
426,"Бронная М. ул., д.16",6,7,http://mos.memo.ru/shot-6.htm#s29
427,"Бронная М. ул., д.18",3,3,http://mos.memo.ru/shot-6.htm#s29
428,"Бронная М. ул., д.19",2,2,http://mos.memo.ru/shot-6.htm#s29
429,"Бронная М. ул., д.20",1,1,http://mos.memo.ru/shot-6.htm#s29
430,"Бронная М. ул., д.21",7,7,http://mos.memo.ru/shot-6.htm#s29
431,"Бронная М. ул., д.22",3,3,http://mos.memo.ru/shot-6.htm#s29
432,"Бронная М. ул., д.23",1,1,http://mos.memo.ru/shot-6.htm#s29
433,"Бронная М. ул., д.24",1,1,http://mos.memo.ru/shot-6.htm#s29
434,"Бронная М. ул., д.26",1,1,http://mos.memo.ru/shot-6.htm#s29
435,"Бронная М. ул., д.27",1,1,http://mos.memo.ru/shot-6.htm#s29
436,"Бронная М. ул., д.30",1,1,http://mos.memo.ru/shot-6.htm#s29
437,"Бронная М. ул., д.31",2,2,http://mos.memo.ru/shot-6.htm#s29
438,"Бронная М. ул., д.32",2,2,http://mos.memo.ru/shot-6.htm#s29
439,"Бронная М. ул., д.36",3,3,http://mos.memo.ru/shot-6.htm#s29
440,"Бронная М. ул., д.42",1,1,http://mos.memo.ru/shot-6.htm#s29
441,"Брошевский пер., д.5",1,1,http://mos.memo.ru/shot-7.htm#s1
442,"Брошевский пер., д.10",1,1,http://mos.memo.ru/shot-7.htm#s1
443,"Брошевский пер., д.12",1,1,http://mos.memo.ru/shot-7.htm#s1
444,"Брюсов пер., д.1",3,3,http://mos.memo.ru/shot-7.htm#s2
445,"Брюсов пер., д.1б",1,1,http://mos.memo.ru/shot-7.htm#s2
446,"Брюсов пер., д.2",18,19,http://mos.memo.ru/shot-7.htm#s2
447,"Брюсов пер., д.2а",1,1,http://mos.memo.ru/shot-7.htm#s2
448,"Брюсов пер., д.4",1,1,http://mos.memo.ru/shot-7.htm#s2
449,"Брюсов пер., д.6",4,4,http://mos.memo.ru/shot-7.htm#s2
450,"Брюсов пер., д.7",4,4,http://mos.memo.ru/shot-7.htm#s2
451,"Брюсов пер., д.11",2,2,http://mos.memo.ru/shot-7.htm#s2
452,"Брюсов пер., д.12",1,1,http://mos.memo.ru/shot-7.htm#s2
453,"Брюсов пер., д.17",2,2,http://mos.memo.ru/shot-7.htm#s2
454,"Брюсов пер., д.19",2,2,http://mos.memo.ru/shot-7.htm#s2
455,"Брянская ул., д.15",1,1,http://mos.memo.ru/shot-7.htm#s3
456,"Брянская ул., д.27",1,1,http://mos.memo.ru/shot-7.htm#s3
457,"Брянская ул., д.28",1,1,http://mos.memo.ru/shot-7.htm#s3
458,"Брянский 1-й пер., д.20",1,1,http://mos.memo.ru/shot-7.htm#s4
459,"Брянский 2-й пер., д.16",1,2,http://mos.memo.ru/shot-7.htm#s5
460,"Буденного просп., д.16",2,2,http://mos.memo.ru/shot-7.htm#s6
461,"Буденного просп., д.23",3,3,http://mos.memo.ru/shot-7.htm#s6
462,"Буженинов пер., д.32",1,1,http://mos.memo.ru/shot-7.htm#s7
463,"Буженинова ул., д.22",1,1,http://mos.memo.ru/shot-7.htm#s8
464,"Буженинова ул., д.51",1,1,http://mos.memo.ru/shot-7.htm#s8
465,"Буженинова ул., д.55",1,1,http://mos.memo.ru/shot-7.htm#s8
466,"Бумажный пр., д.15",1,1,http://mos.memo.ru/shot-7.htm#s9
467,"Бунтарский пер., д.11",1,1,http://mos.memo.ru/shot-7.htm#s10
468,"Бурденко ул., д.5",1,1,http://mos.memo.ru/shot-7.htm#s11
469,"Бурденко ул., д.10",2,2,http://mos.memo.ru/shot-7.htm#s11
470,"Бурденко ул., д.11",1,1,http://mos.memo.ru/shot-7.htm#s11
471,"Бурденко ул., д.11а",1,1,http://mos.memo.ru/shot-7.htm#s11
472,"Бурденко ул., д.12",1,1,http://mos.memo.ru/shot-7.htm#s11
473,"Бурденко ул., д.13",1,1,http://mos.memo.ru/shot-7.htm#s11
474,"Бурденко ул., д.16",5,5,http://mos.memo.ru/shot-7.htm#s11
475,"Бурденко ул., д.19",1,1,http://mos.memo.ru/shot-7.htm#s11
476,"Бурденко ул., д.24",1,1,http://mos.memo.ru/shot-7.htm#s11
477,"Бутиковский пер., д.5",1,1,http://mos.memo.ru/shot-7.htm#s12
478,"Бутиковский пер., д.11",1,1,http://mos.memo.ru/shot-7.htm#s12
479,"Бутиковский пер., д.17",1,1,http://mos.memo.ru/shot-7.htm#s12
480,"Бутырская ул., д.10",1,1,http://mos.memo.ru/shot-7.htm#s13
481,"Бутырская ул., д.13",1,1,http://mos.memo.ru/shot-7.htm#s13
482,"Бутырская ул., д.17",1,1,http://mos.memo.ru/shot-7.htm#s13
483,"Бутырская ул., д.26",1,1,http://mos.memo.ru/shot-7.htm#s13
484,"Бутырская ул., д.28",1,1,http://mos.memo.ru/shot-7.htm#s13
485,"Бутырская ул., д.34",1,1,http://mos.memo.ru/shot-7.htm#s13
486,"Бутырская ул., д.45",2,2,http://mos.memo.ru/shot-7.htm#s13
487,"Бутырская ул., д.77",1,1,http://mos.memo.ru/shot-7.htm#s13
488,"Бутырская ул., д.88",1,1,http://mos.memo.ru/shot-7.htm#s13
489,"Бутырский Вал ул., д.5",19,20,http://mos.memo.ru/shot-7.htm#s14
490,"Бутырский Вал ул., д.20",1,1,http://mos.memo.ru/shot-7.htm#s14
491,"Бухвостова 1-я ул., д.3",1,2,http://mos.memo.ru/shot-7.htm#s15
492,"Бухвостова 1-я ул., д.23",1,1,http://mos.memo.ru/shot-7.htm#s15
493,"Бухвостова 1-я ул., д.47",1,1,http://mos.memo.ru/shot-7.htm#s15
494,"Вадковский пер., д.12",3,3,http://mos.memo.ru/shot-8.htm#s1
495,"Вадковский пер., д.14",1,1,http://mos.memo.ru/shot-8.htm#s1
496,"Вадковский пер., д.16",1,1,http://mos.memo.ru/shot-8.htm#s1
497,"Валовая ул., д.1",1,1,http://mos.memo.ru/shot-8.htm#s2
498,"Валовая ул., д.3",1,1,http://mos.memo.ru/shot-8.htm#s2
499,"Валовая ул., д.4",1,1,http://mos.memo.ru/shot-8.htm#s2
500,"Валовая ул., д.5",1,1,http://mos.memo.ru/shot-8.htm#s2
501,"Валовая ул., д.10",1,1,http://mos.memo.ru/shot-8.htm#s2
502,"Валовая ул., д.15",1,1,http://mos.memo.ru/shot-8.htm#s2
503,"Варварка ул., д.5",1,1,http://mos.memo.ru/shot-8.htm#s3
504,"Варварка ул., д.7",6,6,http://mos.memo.ru/shot-8.htm#s3
505,"Варварка ул., д.11",2,2,http://mos.memo.ru/shot-8.htm#s3
506,"Варварка ул., д.24",3,3,http://mos.memo.ru/shot-8.htm#s3
507,"Варсонофьевский пер., д.1",1,1,http://mos.memo.ru/shot-8.htm#s4
508,"Варсонофьевский пер., д.4",7,8,http://mos.memo.ru/shot-8.htm#s4
509,"Варсонофьевский пер., д.6",3,4,http://mos.memo.ru/shot-8.htm#s4
510,"Варсонофьевский пер., д.7",3,4,http://mos.memo.ru/shot-8.htm#s4
511,"Варсонофьевский пер., д.8",5,6,http://mos.memo.ru/shot-8.htm#s4
512,"Варшавское ш., д.16",1,1,http://mos.memo.ru/shot-8.htm#s5
513,"Варшавское ш., д.53",1,1,http://mos.memo.ru/shot-8.htm#s5
514,"Варшавское ш., д.54",1,1,http://mos.memo.ru/shot-8.htm#s5
515,"Варшавское ш., д.3",2,2,http://mos.memo.ru/shot-8.htm#s5
516,"Варшавское ш., д.4",1,1,http://mos.memo.ru/shot-8.htm#s5
517,"Варшавское ш., д.5",1,1,http://mos.memo.ru/shot-8.htm#s5
518,"Варшавское ш., д.7",1,1,http://mos.memo.ru/shot-8.htm#s5
519,"Варшавское ш., д.8",1,1,http://mos.memo.ru/shot-8.htm#s5
520,"Варшавское ш., д.9",1,1,http://mos.memo.ru/shot-8.htm#s5
521,"Варшавское ш., д.9а",1,1,http://mos.memo.ru/shot-8.htm#s5
522,"Варшавское ш., д.12",1,1,http://mos.memo.ru/shot-8.htm#s5
523,"Варшавское ш., д.13",1,1,http://mos.memo.ru/shot-8.htm#s5
524,"Варшавское ш., д.14",1,1,http://mos.memo.ru/shot-8.htm#s5
525,"Варшавское ш., д.15",1,1,http://mos.memo.ru/shot-8.htm#s5
526,"Варшавское ш., д.21",3,3,http://mos.memo.ru/shot-8.htm#s5
527,"Варшавское ш., д.30",1,1,http://mos.memo.ru/shot-8.htm#s5
528,"Варшавское ш., д.31",1,1,http://mos.memo.ru/shot-8.htm#s5
529,"Варшавское ш., д.32а",1,1,http://mos.memo.ru/shot-8.htm#s5
530,"Варшавское ш., д.44а",1,1,http://mos.memo.ru/shot-8.htm#s5
531,"Варшавское ш., дом кирпичного завода № 7",1,1,http://mos.memo.ru/shot-8.htm#s5
532,"Васильевская ул., д.1",1,1,http://mos.memo.ru/shot-8.htm#s6
533,"Васильевская ул., д.4",1,1,http://mos.memo.ru/shot-8.htm#s6
534,"Васильевская ул., д.5",1,1,http://mos.memo.ru/shot-8.htm#s6
535,"Васильевская ул., д.11",2,2,http://mos.memo.ru/shot-8.htm#s6
536,"Васильевская ул., д.12",1,1,http://mos.memo.ru/shot-8.htm#s6
537,"Васильевская ул., д.15",2,2,http://mos.memo.ru/shot-8.htm#s6
538,"Васильевская ул., д.22",1,1,http://mos.memo.ru/shot-8.htm#s6
539,"Васильевский туп., д.9",1,1,http://mos.memo.ru/shot-8.htm#s7
540,"Ватин Б. пер., д.4",1,1,http://mos.memo.ru/shot-8.htm#s8
541,"Ватутинский 1-й пер., д.5",1,1,http://mos.memo.ru/shot-8.htm#s9
542,"Ватутинский 2-й пер., д.23",1,1,http://mos.memo.ru/shot-8.htm#s10
543,"Ватутинский 3-й пер., д.8",1,1,http://mos.memo.ru/shot-8.htm#s11
544,"Ватутинский 8-й пер., д.19",1,1,http://mos.memo.ru/shot-8.htm#s12
545,"Вдовий пер., д.30",1,1,http://mos.memo.ru/shot-8.htm#s13
546,"Ведерников пер., д.2",2,2,http://mos.memo.ru/shot-8.htm#s14
547,"Ведерников пер., д.26",1,1,http://mos.memo.ru/shot-8.htm#s14
548,"Вековая ул., д.10",1,1,http://mos.memo.ru/shot-8.htm#s15
549,"Вековая ул., д.23",1,1,http://mos.memo.ru/shot-8.htm#s15
550,"Вековая ул., д.30",1,1,http://mos.memo.ru/shot-8.htm#s15
551,"Вельяминовская ул., д.10",1,1,http://mos.memo.ru/shot-8.htm#s16
552,"Вельяминовская ул., д.17",1,1,http://mos.memo.ru/shot-8.htm#s16
553,"Верещагина ул., д.20",1,1,http://mos.memo.ru/shot-8.htm#s17
554,"Верхнелихоборская ул., д.1",1,1,http://mos.memo.ru/shot-8.htm#s18
555,"Верхнелихоборская ул., д.13",1,1,http://mos.memo.ru/shot-8.htm#s18
